Company,TypeName,Ram,OpSys,Weight,Price_euros,Touchscreen,Ips,ppi,Cpu_brand,HDD,SSD,Gpu_brand
Toshiba,Notebook,4,Windows 10,0.3852624007906449,1105.0,0,1,5.058475878342969,Intel Core i5,0,128,Intel
HP,Netbook,8,Windows 10,0.23111172096338664,1669.0,0,0,5.171804563649971,Intel Core i5,0,256,Intel
Dell,Notebook,4,Windows 10,0.7793248768009977,558.6,0,0,4.609706579589369,Intel Core i3,1000,0,Intel
MSI,Gaming,8,Windows 10,0.7884573603642703,1199.0,0,0,4.950262293702735,Intel Core i7,1000,128,Nvidia
Dell,Ultrabook,8,Windows 10,0.3074846997479607,1639.0,0,0,5.058475878342969,Intel Core i5,0,256,Intel
Dell,Gaming,16,Windows 10,1.472472057360943,2758.0,0,0,5.134508778906275,Intel Core i7,1000,512,Nvidia
HP,Gaming,8,Windows 10,1.0116009116784799,1399.0,0,1,4.846826706454493,Intel Core i5,1000,128,Nvidia
Asus,Notebook,4,Windows 10,1.0296194171811581,530.0,0,0,4.664505149660539,Other Intel Processor,1000,0,Nvidia
Acer,Notebook,4,Windows 10,0.8020015854720274,619.0,0,0,4.609706579589369,Intel Core i5,500,0,Intel
Toshiba,Notebook,8,Windows 10,0.7884573603642703,1119.0,0,0,4.609706579589369,Intel Core i5,0,256,Intel
Lenovo,2 in 1 Convertible,8,Windows 10,0.09531017980432493,1299.0,1,1,5.272730482239932,Other Intel Processor,0,256,Intel
Lenovo,Gaming,16,Windows 10,0.9162907318741551,999.0,0,1,4.950262293702735,AMD Processor,1000,512,AMD
Dell,Ultrabook,8,Windows 10,0.3074846997479607,1472.2,1,0,5.171804563649971,Intel Core i5,0,256,Intel
Lenovo,Notebook,8,No OS,0.7884573603642703,685.0,0,0,4.950262293702735,Intel Core i7,1000,0,Nvidia
Dell,Notebook,4,Windows 10,0.8586616190375187,659.0,0,0,4.664505149660539,Intel Core i3,1000,0,AMD
Acer,Notebook,4,Chrome OS,0.5187937934151675,349.0,0,0,4.717920164229602,Other Intel Processor,0,0,Intel
HP,Workstation,8,Windows 10,0.6931471805599453,2249.0,0,1,4.950262293702735,Intel Core i7,0,8,Nvidia
Dell,Ultrabook,8,Windows 10,0.3074846997479607,1775.0,0,0,5.058475878342969,Intel Core i7,0,256,Intel
Toshiba,Notebook,8,Windows 7,0.1823215567939546,1460.0,0,0,5.109769172730519,Intel Core i5,0,256,Intel
Asus,2 in 1 Convertible,8,Chrome OS,0.1823215567939546,1159.0,0,0,5.171804563649971,Other Intel Processor,0,0,Intel
Lenovo,Ultrabook,8,Windows 10,0.5306282510621704,1488.99,0,1,5.058475878342969,Intel Core i7,0,256,Intel
Dell,Gaming,16,Windows 10,1.472472057360943,3154.0,0,1,5.539973887014439,Intel Core i7,1000,512,Nvidia
Dell,2 in 1 Convertible,8,Windows 10,0.2151113796169455,1899.0,1,0,5.109769172730519,Intel Core i5,0,256,Intel
HP,2 in 1 Convertible,4,Windows 10,0.371563556432483,775.0,1,0,4.905972395732541,Other Intel Processor,0,256,Intel
Dell,Ultrabook,8,Windows 10,0.26236426446749106,1268.0,0,0,5.620594796496509,Intel Core i7,0,256,Intel
Acer,2 in 1 Convertible,4,Chrome OS,0.22314355131420976,389.0,1,1,4.905972395732541,Other Intel Processor,0,0,Intel
Toshiba,Notebook,8,Windows 10,0.1823215567939546,1535.0,0,0,5.109769172730519,Intel Core i5,0,256,Intel
Lenovo,Ultrabook,8,Windows 10,0.3074846997479607,1760.0,0,1,5.171804563649971,Intel Core i5,0,256,Intel
Acer,Notebook,12,Windows 10,0.8754687373538999,1009.0,0,0,4.950262293702735,Intel Core i5,1000,128,Nvidia
Toshiba,Ultrabook,8,Windows 10,0.09531017980432493,1790.0,1,0,5.171804563649971,Intel Core i7,0,512,Intel
HP,Notebook,8,Windows 10,0.712949807856125,846.5,0,0,4.609706579589369,Intel Core i5,1000,0,Nvidia
Dell,Notebook,4,Linux,0.8109302162163288,465.62,0,0,4.609706579589369,Intel Core i3,1000,0,AMD
Dell,Notebook,4,Windows 10,0.6418538861723947,825.0,0,0,4.609706579589369,Intel Core i5,500,0,Intel
HP,Notebook,4,Windows 10,0.712949807856125,685.0,0,0,4.950262293702735,Intel Core i3,500,0,Intel
Dell,Gaming,32,Windows 10,1.4861396960896067,3149.0,0,1,4.846826706454493,Intel Core i7,1000,256,Nvidia
Lenovo,Notebook,6,Windows 10,0.8754687373538999,695.0,0,0,4.950262293702735,Intel Core i5,0,256,Nvidia
Dell,2 in 1 Convertible,16,Windows 10,0.19885085874516517,1899.0,1,0,5.620594796496509,Intel Core i7,0,512,Intel
Dell,Ultrabook,8,Windows 10,0.4054651081081644,1962.98,1,0,5.346157950794749,Intel Core i7,0,256,Intel
Dell,Gaming,32,Windows 10,1.4861396960896067,2800.0,0,0,4.846826706454493,Intel Core i7,1000,256,Nvidia
Toshiba,Notebook,8,Windows 10,0.6678293725756554,1180.0,0,0,5.058475878342969,Intel Core i5,0,256,Intel
Asus,Gaming,16,Windows 10,1.0043016091968684,2049.9,0,0,4.846826706454493,Intel Core i7,1000,256,Nvidia
HP,Notebook,8,Windows 10,0.712949807856125,979.0,0,1,4.950262293702735,Intel Core i5,1000,128,Nvidia
Lenovo,Notebook,4,Windows 7,0.5306282510621704,1002.0,0,0,4.717920164229602,Intel Core i5,0,0,Intel
Asus,2 in 1 Convertible,16,Windows 10,0.8329091229351039,1799.0,1,0,5.643409474262681,Intel Core i7,2000,512,Nvidia
HP,Notebook,6,Windows 10,0.712949807856125,579.0,0,0,4.609706579589369,Intel Core i7,1000,0,Intel
Asus,Gaming,16,Windows 10,1.095273387402595,1749.0,0,0,4.846826706454493,Intel Core i7,1000,256,Nvidia
Dell,2 in 1 Convertible,12,Windows 10,0.7839015438284094,1299.0,1,1,4.950262293702735,Intel Core i7,0,512,Intel
Toshiba,Notebook,4,Windows 7,0.1823215567939546,1195.0,0,0,5.109769172730519,Intel Core i5,0,128,Intel
Lenovo,Notebook,6,Windows 10,0.7884573603642703,549.0,0,0,4.950262293702735,AMD Processor,0,256,AMD
Toshiba,Notebook,4,Windows 10,0.5596157879354227,915.0,0,0,4.717920164229602,Intel Core i5,500,0,Intel
Dell,Notebook,4,Windows 10,0.8109302162163288,599.0,0,0,4.609706579589369,Intel Core i5,500,0,AMD
HP,Notebook,8,Windows 10,0.712949807856125,806.0,0,0,4.950262293702735,Intel Core i5,1000,0,Intel
Lenovo,Gaming,8,Windows 10,0.9162907318741551,1189.0,0,1,4.950262293702735,Intel Core i7,1000,128,Nvidia
Dell,Notebook,8,Windows 10,0.8586616190375187,749.0,0,0,4.609706579589369,Intel Core i7,1000,0,AMD
Dell,Notebook,8,Windows 10,0.47000362924573563,1119.0,0,0,5.058475878342969,Intel Core i5,0,128,Intel
HP,Netbook,8,Windows 10,-0.030459207484708574,1908.0,0,0,5.171804563649971,Other Intel Processor,0,512,Intel
HP,Notebook,4,Windows 10,0.7419373447293773,499.0,0,0,4.950262293702735,Intel Core i3,1000,128,AMD
Lenovo,Notebook,4,No OS,0.6418538861723947,270.62,0,0,4.609706579589369,Other Intel Processor,0,128,Intel
Lenovo,Notebook,8,Windows 10,0.8329091229351039,1349.0,0,0,4.950262293702735,Intel Core i5,0,256,Intel
Dell,2 in 1 Convertible,8,Windows 10,0.5187937934151675,889.0,1,0,5.109769172730519,Intel Core i5,0,256,Intel
Asus,Notebook,8,Windows 10,0.3364722366212129,1150.0,0,0,5.620594796496509,Intel Core i5,0,256,Intel
HP,Ultrabook,8,Windows 10,0.10436001532424286,1349.0,1,1,5.109769172730519,Intel Core i7,0,256,Intel
Acer,Notebook,4,Windows 10,0.8754687373538999,380.0,0,0,4.609706579589369,Other Intel Processor,500,0,Intel
Asus,Gaming,16,Windows 10,0.9162907318741551,1799.0,0,0,4.950262293702735,Intel Core i7,1000,256,Nvidia
HP,Ultrabook,8,Windows 10,0.3920420877760237,2089.0,0,0,5.058475878342969,Intel Core i7,0,512,Intel
Acer,Gaming,8,Windows 10,0.9932517730102834,1260.0,0,1,4.950262293702735,Intel Core i7,1000,128,Nvidia
HP,Notebook,8,Windows 10,0.29266961396282004,1189.0,0,1,5.109769172730519,Intel Core i5,0,256,Intel
Dell,Notebook,4,Windows 10,0.7793248768009977,547.0,0,0,4.609706579589369,Intel Core i3,0,128,Intel
HP,Notebook,4,Windows 10,0.494696241836107,779.0,0,0,4.717920164229602,Intel Core i5,500,0,Intel
Toshiba,Notebook,4,Windows 10,0.1823215567939546,1195.0,0,0,5.109769172730519,Intel Core i5,0,128,Intel
HP,Notebook,4,Windows 10,0.3920420877760237,1099.99,0,0,4.717920164229602,Intel Core i5,0,256,Intel
HP,Notebook,4,Windows 10,0.6678293725756554,1205.0,0,0,5.058475878342969,Intel Core i5,0,256,Intel
HP,Ultrabook,8,Windows 7,0.3576744442718159,1449.0,0,0,5.058475878342969,Intel Core i7,0,256,Intel
HP,Notebook,8,Windows 10,0.494696241836107,1049.26,0,0,5.058475878342969,Intel Core i5,0,256,Nvidia
HP,Notebook,4,Windows 10,0.494696241836107,684.0,0,0,4.717920164229602,Intel Core i3,500,0,Intel
Dell,Gaming,8,Windows 10,0.9745596399981308,949.0,0,0,4.950262293702735,Intel Core i5,0,0,Nvidia
HP,Ultrabook,4,Windows 10,0.23111172096338664,1539.0,0,0,5.171804563649971,Intel Core i5,500,0,Intel
HP,Notebook,4,Windows 10,0.3920420877760237,1590.0,0,0,5.058475878342969,Intel Core i5,0,256,Intel
HP,Ultrabook,8,Windows 10,0.43178241642553783,1887.21,0,0,5.058475878342969,Intel Core i7,0,256,Intel
HP,Notebook,4,Windows 10,0.3987761199573678,800.0,0,0,4.769213458617152,Intel Core i3,500,0,Intel
Toshiba,Notebook,8,Windows 10,0.4054651081081644,1210.0,0,0,4.769213458617152,Intel Core i5,0,256,Intel
HP,Notebook,4,Windows 10,0.712949807856125,769.99,0,0,4.609706579589369,Intel Core i3,0,256,Intel
Lenovo,Notebook,16,Windows 7,0.8754687373538999,2968.0,0,1,5.539973887014439,Intel Core i7,0,512,Nvidia
Toshiba,Notebook,8,Windows 10,0.3852624007906449,1490.0,0,1,5.058475878342969,Intel Core i5,0,256,Intel
HP,Notebook,8,Windows 10,0.3576744442718159,2229.0,0,0,5.058475878342969,Intel Core i7,0,256,Intel
Dell,2 in 1 Convertible,4,Windows 10,0.7323678937132266,795.99,1,1,4.950262293702735,Intel Core i3,1000,0,Intel
Toshiba,Ultrabook,8,Windows 10,0.1823215567939546,1590.0,0,0,5.109769172730519,Intel Core i5,0,256,Intel
HP,Notebook,8,Windows 10,0.10436001532424286,1149.0,0,1,5.109769172730519,Intel Core i5,0,256,Intel
HP,Notebook,8,Windows 10,0.494696241836107,1185.43,0,0,5.058475878342969,Intel Core i7,0,256,Nvidia
Dell,Notebook,8,Windows 10,0.7371640659767196,1046.44,0,0,4.950262293702735,Intel Core i5,500,0,Intel
HP,Ultrabook,4,Windows 10,0.23111172096338664,1559.0,0,0,4.831248849536605,Intel Core i5,0,256,Intel
HP,Notebook,4,Windows 10,0.8372475245337022,1189.0,0,0,4.717920164229602,Intel Core i5,500,0,Intel
HP,Notebook,4,Windows 10,0.6678293725756554,1060.0,0,0,4.717920164229602,Intel Core i5,500,0,Intel
Dell,Ultrabook,8,Windows 10,0.25464221837358075,1624.0,1,0,5.620594796496509,Intel Core i5,0,256,Intel
HP,Notebook,8,Windows 10,0.9669838461896731,1080.0,0,0,4.846826706454493,Intel Core i5,0,256,Nvidia
HP,Notebook,4,Windows 10,0.494696241836107,973.0,0,0,4.717920164229602,Intel Core i5,0,256,Intel
Acer,Notebook,6,Windows 10,0.7419373447293773,409.0,0,0,4.609706579589369,AMD Processor,1000,0,AMD
MSI,Gaming,8,Windows 10,0.9932517730102834,1191.8,0,0,4.846826706454493,Intel Core i7,1000,128,Nvidia
HP,Notebook,8,Windows 7,0.6678293725756554,1195.0,0,0,5.058475878342969,Intel Core i5,0,256,Intel
HP,Notebook,8,Windows 10,0.6097655716208943,1228.99,0,0,4.950262293702735,Intel Core i7,0,256,Intel
HP,Ultrabook,8,Windows 10,0.23111172096338664,1349.0,0,0,5.171804563649971,Intel Core i7,0,256,Intel
HP,Notebook,4,Windows 10,0.712949807856125,742.0,0,0,4.609706579589369,Intel Core i5,500,0,Intel
Toshiba,Ultrabook,8,Windows 10,0.3852624007906449,1725.0,0,1,5.058475878342969,Intel Core i7,0,256,Intel
Dell,Notebook,8,Windows 7,0.7371640659767196,1062.95,0,0,4.950262293702735,Intel Core i5,0,256,Intel
HP,Notebook,8,Windows 10,0.494696241836107,1010.51,0,0,5.058475878342969,Intel Core i5,0,256,Intel
Lenovo,2 in 1 Convertible,4,Windows 10,0.5877866649021191,847.0,1,1,4.950262293702735,Intel Core i7,0,256,Intel
Toshiba,Notebook,16,Windows 10,0.8754687373538999,1425.0,0,1,4.950262293702735,Intel Core i7,0,256,Nvidia
Lenovo,Notebook,8,Windows 10,0.8329091229351039,1049.6,0,0,4.950262293702735,Intel Core i5,0,256,Intel
HP,Notebook,4,Windows 10,0.43178241642553783,1000.0,0,0,5.058475878342969,Intel Core i5,500,0,Intel
HP,Notebook,8,Windows 10,0.6097655716208943,2103.34,0,0,4.950262293702735,Intel Core i5,500,256,Intel
HP,Notebook,8,Windows 7,0.3576744442718159,1469.0,0,0,5.058475878342969,Intel Core i5,0,256,Intel
MSI,Gaming,16,Windows 10,1.3297240096314962,1545.64,0,1,4.846826706454493,Intel Core i7,1000,256,Nvidia
Lenovo,Gaming,16,Windows 10,1.5260563034950492,2289.99,0,1,4.846826706454493,Intel Core i7,1000,128,Nvidia
Asus,Netbook,4,Chrome OS,0.1823215567939546,287.9,0,0,4.905972395732541,Other Intel Processor,0,0,Intel
Lenovo,Notebook,16,Windows 7,0.09531017980432493,2620.0,0,1,5.346157950794749,Intel Core i7,0,256,Intel
HP,Notebook,8,Windows 10,0.6471032420585384,979.0,0,1,4.950262293702735,Intel Core i7,1000,0,Nvidia
Dell,2 in 1 Convertible,8,Windows 10,0.8329091229351039,1094.0,1,1,4.950262293702735,Intel Core i5,0,256,Intel
HP,Notebook,4,Windows 10,0.712949807856125,979.0,0,0,4.609706579589369,Intel Core i5,0,256,Intel
Dell,Ultrabook,16,Windows 10,0.1823215567939546,2254.0,1,0,5.620594796496509,Intel Core i7,0,1000,Intel
HP,Notebook,4,Windows 10,0.8372475245337022,705.15,0,0,4.609706579589369,Intel Core i3,500,0,Intel
HP,Notebook,4,No OS,0.6729444732424258,499.0,0,0,4.609706579589369,Intel Core i5,500,0,Intel
Acer,Notebook,8,Windows 10,0.8754687373538999,449.0,0,0,4.609706579589369,AMD Processor,1000,0,AMD
Dell,2 in 1 Convertible,12,Windows 10,0.47000362924573563,1299.0,1,1,5.109769172730519,Intel Core i7,0,256,Intel
MSI,Gaming,16,Windows 10,1.0784095813505903,1819.0,0,0,4.950262293702735,Intel Core i7,1000,256,Nvidia
HP,Notebook,8,Windows 10,0.712949807856125,1070.0,0,0,4.950262293702735,Intel Core i7,0,256,Intel
Asus,Gaming,16,No OS,1.3862943611198906,998.0,0,1,4.846826706454493,Intel Core i7,1000,0,Nvidia
Dell,Notebook,4,Windows 10,0.8109302162163288,559.0,0,0,4.950262293702735,Intel Core i5,1000,0,Intel
Dell,Notebook,16,Windows 10,0.8415671856782185,989.99,0,0,4.950262293702735,Intel Core i7,2000,0,AMD
MSI,Gaming,16,Windows 10,0.5877866649021191,1929.0,0,0,4.950262293702735,Intel Core i7,1000,256,Nvidia
Dell,Ultrabook,8,Windows 10,0.25464221837358075,1458.0,0,0,5.109769172730519,Intel Core i7,0,256,Intel
Asus,Gaming,64,Windows 10,1.275362800412609,3975.0,0,1,4.846826706454493,Intel Core i7,0,1000,Nvidia
Dell,2 in 1 Convertible,8,Windows 10,0.4824261492442928,798.01,1,0,5.109769172730519,Intel Core i7,0,256,Intel
Dell,Gaming,16,Windows 10,1.1662709371419244,1329.0,0,0,5.643409474262681,Intel Core i7,1000,256,Nvidia
Apple,Ultrabook,8,Mac OS X,-0.08338160893905101,1300.0,0,1,5.422372015214016,Other Intel Processor,0,0,Intel
Dell,Notebook,4,Windows 10,0.7227059828014898,481.98,0,0,4.609706579589369,Intel Core i3,500,0,Intel
HP,Notebook,4,Windows 10,0.8372475245337022,1199.0,0,0,4.609706579589369,Intel Core i5,500,0,Intel
HP,Ultrabook,8,Windows 7,0.23111172096338664,1199.0,0,0,5.171804563649971,Intel Core i5,0,256,Intel
HP,Notebook,8,Windows 10,0.3987761199573678,1090.0,0,0,5.109769172730519,Intel Core i7,0,256,Intel
Lenovo,Ultrabook,8,Windows 10,0.26236426446749106,1713.49,1,1,5.171804563649971,Intel Core i7,0,256,Intel
Lenovo,Notebook,8,Windows 10,1.0986122886681098,659.0,0,0,4.664505149660539,Intel Core i5,1000,0,AMD
Lenovo,Notebook,4,Windows 10,0.8329091229351039,977.0,0,1,4.950262293702735,Intel Core i5,1000,0,Nvidia
MSI,Gaming,16,Windows 10,1.3297240096314962,2499.0,0,0,4.846826706454493,Intel Core i7,1000,256,Nvidia
Lenovo,Notebook,4,Windows 10,0.7419373447293773,540.0,0,0,4.609706579589369,Intel Core i5,500,0,Intel
HP,Notebook,4,Windows 7,0.8372475245337022,940.0,0,0,4.950262293702735,Intel Core i5,500,0,Intel
Lenovo,Ultrabook,8,Windows 10,-0.01005033585350145,1399.0,1,1,5.459486636101753,Other Intel Processor,0,512,Intel
Lenovo,Gaming,32,Windows 10,1.5260563034950492,3240.0,0,1,4.846826706454493,Intel Core i7,0,512,Nvidia
Lenovo,2 in 1 Convertible,4,Windows 10,-0.37106368139083207,646.27,1,1,5.412421684360847,Other Intel Processor,0,0,Intel
HP,Ultrabook,16,Windows 10,0.26236426446749106,2049.0,0,1,5.802916353290464,Intel Core i7,0,512,Intel
Dell,Notebook,8,Windows 10,0.7793248768009977,750.0,0,0,4.950262293702735,Intel Core i5,0,256,Intel
HP,Notebook,4,Windows 7,0.43178241642553783,1030.99,0,0,5.058475878342969,Intel Core i5,500,0,Intel
HP,Workstation,8,Windows 7,0.6418538861723947,1495.0,0,0,4.950262293702735,Intel Core i7,0,256,AMD
Lenovo,Notebook,8,Windows 7,0.5306282510621704,1199.0,0,0,5.058475878342969,Intel Core i5,0,180,Intel
HP,Notebook,4,Chrome OS,0.25464221837358075,615.0,0,0,5.620594796496509,Other Intel Processor,0,0,Intel
Acer,Notebook,4,Windows 10,0.8754687373538999,387.0,0,0,4.609706579589369,AMD Processor,500,0,AMD
Dell,Notebook,4,Linux,0.7884573603642703,393.49,0,0,4.609706579589369,Other Intel Processor,500,0,Intel
HP,Notebook,4,No OS,0.62057648772511,345.99,0,0,4.609706579589369,Intel Core i3,1000,0,Intel
Asus,Gaming,8,Windows 10,0.9932517730102834,1599.0,0,1,4.846826706454493,Intel Core i7,1000,256,Nvidia
Dell,Ultrabook,4,Windows 10,0.3364722366212129,818.35,0,1,5.109769172730519,Intel Core i5,0,256,AMD
HP,Netbook,4,Windows 7,0.8754687373538999,1599.0,0,0,4.831248849536605,Intel Core i5,0,128,Intel
Acer,Notebook,8,Windows 10,0.8754687373538999,799.0,0,0,4.950262293702735,Intel Core i5,1000,256,Nvidia
Dell,Notebook,8,Windows 10,0.8586616190375187,638.8,0,0,4.950262293702735,Intel Core i5,1000,0,AMD
MSI,Gaming,8,Windows 10,0.9555114450274363,1599.0,0,0,4.846826706454493,Intel Core i7,0,256,Nvidia
HP,Notebook,4,Windows 10,0.6729444732424258,500.0,0,0,4.609706579589369,Other Intel Processor,1000,0,Intel
Asus,Gaming,16,Windows 10,1.4586150226995167,2299.0,0,1,4.846826706454493,Intel Core i7,1000,128,Nvidia
Dell,Ultrabook,4,Windows 7,0.4054651081081644,1135.15,0,0,4.831248849536605,Intel Core i3,500,0,Intel
Dell,Ultrabook,4,Windows 7,0.4054651081081644,1166.97,0,0,4.831248849536605,Intel Core i3,0,128,Intel
Acer,Notebook,4,Chrome OS,0.7884573603642703,209.0,0,0,4.609706579589369,Other Intel Processor,0,16,Intel
HP,Workstation,8,Windows 7,1.0986122886681098,2899.0,0,1,4.846826706454493,Intel Core i7,1000,0,AMD
Lenovo,Gaming,16,Windows 10,0.8754687373538999,1199.0,0,0,4.950262293702735,Intel Core i7,0,512,Nvidia
Dell,Ultrabook,8,Windows 7,0.4054651081081644,1413.1,0,0,4.831248849536605,Intel Core i5,0,256,Intel
MSI,Gaming,8,Windows 10,1.0647107369924282,1511.19,0,0,4.846826706454493,Intel Core i7,1000,128,Nvidia
Lenovo,2 in 1 Convertible,4,Windows 10,0.7419373447293773,867.0,1,1,4.950262293702735,Intel Core i5,0,256,Intel
HP,Notebook,4,Windows 10,0.7419373447293773,398.0,0,0,4.950262293702735,AMD Processor,1000,0,AMD
Asus,Gaming,16,Windows 10,0.9516578757114463,1339.0,0,1,4.950262293702735,Intel Core i7,1000,128,Nvidia
HP,Notebook,8,Windows 10,0.14842000511827322,1699.0,1,0,5.620594796496509,Other Intel Processor,0,256,Intel
Dell,Notebook,4,Windows 7,0.8064758658669485,769.15,0,0,4.609706579589369,Intel Core i5,500,0,AMD
Lenovo,Notebook,4,Windows 10,0.7419373447293773,429.0,0,0,4.609706579589369,Intel Core i3,0,128,Intel
HP,Ultrabook,8,Windows 10,0.14842000511827322,1969.0,0,0,5.109769172730519,Intel Core i7,0,512,Intel
Lenovo,2 in 1 Convertible,4,Android,-0.37106368139083207,549.0,1,1,5.412421684360847,Other Intel Processor,0,0,Intel
Dell,Ultrabook,8,Windows 10,0.20701416938432612,1379.0,0,0,5.109769172730519,Intel Core i7,0,256,Intel
Lenovo,Gaming,16,Windows 10,1.5260563034950492,2749.99,0,1,4.846826706454493,Intel Core i7,0,256,Nvidia
Razer,Ultrabook,8,Windows 10,0.22314355131420976,1029.0,1,0,5.864951744209916,Intel Core i7,0,256,Intel
Toshiba,Ultrabook,16,Windows 10,0.04879016416943205,2226.0,0,0,5.109769172730519,Intel Core i7,0,512,Intel
Asus,Gaming,8,Windows 10,1.2584609896100056,1312.49,0,0,4.846826706454493,Intel Core i7,1000,128,Nvidia
HP,Notebook,8,Windows 10,0.14842000511827322,1690.0,0,0,5.109769172730519,Intel Core i5,0,256,Intel
HP,Notebook,8,Windows 7,0.3576744442718159,1513.0,0,0,5.058475878342969,Intel Core i5,0,256,Intel
Dell,Notebook,4,Linux,0.7371640659767196,523.63,0,0,4.609706579589369,Intel Core i5,500,0,Intel
Asus,Notebook,4,Windows 10,0.6931471805599453,435.0,0,0,4.609706579589369,Intel Core i3,1000,0,Intel
Lenovo,2 in 1 Convertible,8,Windows 10,0.5877866649021191,1669.0,1,1,5.058475878342969,Intel Core i7,0,256,Intel
Lenovo,2 in 1 Convertible,4,Windows 10,-0.37106368139083207,479.0,1,1,5.412421684360847,Other Intel Processor,0,0,Intel
HP,Ultrabook,8,Windows 7,0.23111172096338664,1895.0,0,0,4.831248849536605,Intel Core i5,0,256,Intel
Lenovo,Gaming,8,No OS,0.8754687373538999,989.0,0,1,4.950262293702735,Intel Core i5,1000,128,Nvidia
HP,Gaming,8,Windows 10,1.208960345836975,1129.0,0,1,4.846826706454493,Intel Core i5,1000,128,Nvidia
HP,Notebook,8,Windows 10,0.712949807856125,629.0,0,0,4.609706579589369,Intel Core i7,2000,0,Intel
Lenovo,2 in 1 Convertible,8,Windows 7,0.5877866649021191,2050.38,1,1,5.058475878342969,Intel Core i7,0,512,Nvidia
Asus,Notebook,4,Windows 10,0.4054651081081644,278.0,0,0,4.717920164229602,Other Intel Processor,0,0,Intel
HP,Ultrabook,8,Windows 10,0.6097655716208943,752.0,0,0,4.950262293702735,Intel Core i7,0,256,Intel
Acer,Notebook,4,Windows 10,0.8020015854720274,616.0,0,0,4.950262293702735,Intel Core i5,1000,0,Nvidia
Lenovo,Notebook,16,Windows 10,0.9162907318741551,1099.0,0,0,4.950262293702735,Intel Core i7,0,0,AMD
HP,Workstation,8,Windows 7,1.0986122886681098,3949.4,0,1,4.846826706454493,Intel Core i7,0,256,Nvidia
Dell,Notebook,8,Windows 10,0.9162907318741551,784.0,0,0,4.609706579589369,Intel Core i5,1000,0,AMD
MSI,Gaming,16,Windows 10,1.3297240096314962,2399.0,0,0,4.846826706454493,Intel Core i7,1000,256,Nvidia
HP,Ultrabook,8,Windows 7,0.6312717768418578,2171.72,0,0,4.950262293702735,Intel Core i7,0,256,Intel
Lenovo,2 in 1 Convertible,16,Windows 10,1.0296194171811581,2440.0,1,1,5.346157950794749,Intel Core i7,0,512,Intel
MSI,Gaming,8,Windows 10,0.8754687373538999,1142.8,0,0,4.950262293702735,Intel Core i7,1000,128,Nvidia
HP,2 in 1 Convertible,8,Windows 10,0.3920420877760237,1629.0,1,0,5.109769172730519,Intel Core i5,0,256,Intel
HP,Workstation,8,Windows 7,0.9516578757114463,2229.0,0,1,4.950262293702735,Intel Core i7,0,256,Nvidia
HP,2 in 1 Convertible,8,Windows 10,0.3920420877760237,1799.0,1,0,5.3974512451823,Intel Core i7,0,256,Intel
HP,Workstation,8,Windows 7,0.6931471805599453,1899.0,0,0,4.950262293702735,Intel Core i7,0,256,Nvidia
HP,Ultrabook,8,Windows 7,0.23111172096338664,2296.95,0,0,5.171804563649971,Intel Core i7,0,256,Intel
Dell,Notebook,8,Windows 10,0.7793248768009977,1009.9,0,0,4.950262293702735,Intel Core i7,0,256,Nvidia
HP,Notebook,8,Windows 7,0.6312717768418578,1579.0,0,0,4.950262293702735,Intel Core i5,0,256,Intel
Lenovo,2 in 1 Convertible,8,Windows 10,0.23901690047049992,2339.0,1,1,5.346157950794749,Intel Core i7,0,256,Intel
Lenovo,Notebook,4,No OS,0.6418538861723947,339.0,0,0,4.609706579589369,Intel Core i3,1000,0,Intel
HP,Notebook,4,Windows 10,0.62057648772511,297.0,0,0,4.609706579589369,AMD Processor,500,0,AMD
Lenovo,Notebook,8,No OS,0.8415671856782185,599.0,0,0,4.950262293702735,Intel Core i5,1000,0,AMD
Dell,Gaming,8,Windows 10,0.9631743177730056,1199.0,0,0,4.950262293702735,Intel Core i7,1000,0,Nvidia
Dell,Notebook,8,Windows 10,0.712949807856125,2250.68,1,1,5.643409474262681,Intel Core i5,0,256,Nvidia
HP,Notebook,4,Windows 10,0.6471032420585384,478.89,0,0,4.950262293702735,AMD Processor,0,256,AMD
MSI,Gaming,16,Windows 10,0.9932517730102834,1492.8,0,0,4.846826706454493,Intel Core i7,1000,256,Nvidia
Lenovo,Ultrabook,12,Windows 7,0.3364722366212129,2299.0,0,0,5.058475878342969,Intel Core i7,0,512,Intel
Lenovo,Notebook,8,Windows 10,0.9162907318741551,788.49,0,0,4.950262293702735,Intel Core i5,0,0,AMD
HP,2 in 1 Convertible,8,Windows 10,0.3920420877760237,2041.0,1,0,5.3974512451823,Intel Core i7,0,512,Intel
Lenovo,Ultrabook,8,Windows 7,0.5306282510621704,1499.0,0,0,5.058475878342969,Intel Core i7,0,256,Intel
MSI,Gaming,16,Windows 10,0.5306282510621704,1769.0,0,0,5.058475878342969,Intel Core i7,1000,256,Nvidia
HP,Gaming,8,Windows 10,0.9631743177730056,899.0,0,1,4.950262293702735,Intel Core i7,1000,0,Nvidia
Lenovo,Notebook,8,Windows 10,0.7884573603642703,459.0,0,0,4.609706579589369,Intel Core i3,1000,0,Intel
HP,Notebook,4,No OS,0.7419373447293773,476.99,0,0,4.609706579589369,Intel Core i5,500,0,Intel
Dell,Gaming,8,Windows 10,0.9631743177730056,1498.0,0,0,5.643409474262681,Intel Core i7,1000,128,Nvidia
Lenovo,Notebook,8,Windows 10,0.6678293725756554,1390.0,0,1,4.950262293702735,Intel Core i5,0,256,Intel
